State,District,District Code,Mandal,Mandal Code,Village,Village (Native),Native Source,Village Code,Pincode,Category,Status
Andhra Pradesh,Markapuram,790,Komarolu,5134,Nallaguntla,నల్లగుంట్ల,authoritative,591206,523369,,
Andhra Pradesh,Annamayya,753,Ramapuram,5241,Nallaguttapalle,నల్లగుట్టపల్లె,authoritative,593561,516504,,
Andhra Pradesh,East Godavari,505,Nallajerla,4956,Nallajerla,నల్లజెర్ల,authoritative,588247,534112,,
Andhra Pradesh,Nandyal,755,Atmakur,5265,Nallakalva,నల్లకాల్వ,authoritative,593984,518442,,
Andhra Pradesh,Srikakulam,519,Pathapatnam,4773,Nallakotturu,నల్లకొత్తూరు,transliterated,580138,532213,,
Andhra Pradesh,Polavaram,791,Yetapaka,6063,Nallakunta,నల్లకుంట,transliterated,579055,533352,,
Andhra Pradesh,Polavaram,791,Yetapaka,6063,Nallakunta,నల్లకుంట,transliterated,579078,533351,,
Andhra Pradesh,Sri Sathya Sai,754,Nallamada,5344,Nallamada,నల్లమాడ,authoritative,595271,515501,,
Andhra Pradesh,Eluru,748,Unguturu,4962,Nallamadu,నల్లమడు,authoritative,588337,534406,,
Andhra Pradesh,Markapuram,790,Chandra Sekhara Puram,5145,Nallamadugula,నల్లమడుగుల,authoritative,591464,523112,,
Andhra Pradesh,Tirupati,752,Tirupati (Rural),5375,Nallamani Kalva,నల్లమని కల్వ,transliterated,595724,517561,,
Andhra Pradesh,East Godavari,505,Rangampeta,4909,Nallamilli,నల్లమిల్లి,authoritative,587434,533343,,
Andhra Pradesh,East Godavari,505,Tallapudi,4950,Nallamillipadu,నల్లమిల్లిపాడు,transliterated,588126,534313,,
Andhra Pradesh,Anakapalli,744,Golugonda,4853,Nallanki,నల్లంకి,transliterated,585769,531118,,
Andhra Pradesh,Guntur,506,Guntur West,5074,Nallapadu (R),నల్లపదు (ర్),transliterated,590242,522005,,
Andhra Pradesh,Sri Potti Sriramulu Nellore,515,Podalakur,5176,Nallapalem,నల్లపాలెం,authoritative,592049,524309,,
Andhra Pradesh,Chittoor,503,Santhipuram,5425,Nallappareddiyuru,నల్లప్పరెడ్డియూరు,authoritative,596805,517423,,
Andhra Pradesh,Tirupati,752,Penagalur,5244,Nallapureddipalle,నల్లపురెడ్డిపల్లె,authoritative,593623,516127,,
Andhra Pradesh,Chittoor,503,Gangadhara Nellore,5420,Nallarallapalle,నల్లరాళ్లపల్లె,transliterated,596676,517125,,
Andhra Pradesh,Anakapalli,744,Sabbavaram,4861,Nallaregulapalem,నల్లరేగులపాలెం,transliterated,586047,531002,,
Andhra Pradesh,Y.S.R. Kadapa,504,Nandalur,5243,Nallathimmayapalle,నల్లతిమ్మయపల్లె,authoritative,593595,516150,,
Andhra Pradesh,Y.S.R. Kadapa,504,Atlur,5227,Nallayapalle,నల్లాయపల్లె,authoritative,593348,516501,,
Andhra Pradesh,Chittoor,503,Srirangarajapuram,5419,Nallepalle,నల్లెపల్లె,transliterated,596646,517167,,
Andhra Pradesh,Y.S.R. Kadapa,504,Kamalapuram,5224,Nallingayapalle,నల్లింగాయపల్లె,transliterated,593300,516289,,
Andhra Pradesh,Sri Sathya Sai,754,Roddam,5349,Nallur,నల్లూరు,authoritative,595343,515124,,
Andhra Pradesh,East Godavari,505,Kapileswarapuram,4928,Nalluru,నల్లూరు,authoritative,587694,533307,,
Andhra Pradesh,Bapatla,750,Repalle,5096,Nalluru,నల్లూరు,authoritative,590504,522265,,
Andhra Pradesh,Kakinada,746,Rowthulapudi,4891,Namagiri Narendrapatnam,నమగిరి నరెంద్రపత్నమ్,transliterated,587011,533406,,
Andhra Pradesh,Tirupati,752,Dakkili,5186,Namasivayapuram,నామశివాయపురం,transliterated,592303,524134,,
Andhra Pradesh,Prakasam,517,Kurichedu,5103,Namassivaya Puram,నమశ్శివాయ పురం,transliterated,590659,523304,,
Andhra Pradesh,Kakinada,746,Kajuluru,4923,Namavanipalem,నామవానిపాలెం,transliterated,912420,533464,,
Andhra Pradesh,Anakapalli,744,Payakaraopeta,4881,Namavaram,నామవరం,authoritative,586457,531126,,
Andhra Pradesh,Eluru,748,Chintalapudi,4944,Namavaram,నామవరం,authoritative,587930,534460,,
Andhra Pradesh,Sri Sathya Sai,754,Nambulapulakunta,5341,Nambulipulikunta,నంబులిపులికుంట,transliterated,595229,515521,,
Andhra Pradesh,Guntur,506,Pedakakani,5075,Nambur,నంబుర్,transliterated,590250,522508,,
Andhra Pradesh,Tirupati,752,Vakadu,5192,Namkadu Bit - I,నమ్కాడు బిట్ - ఇ,transliterated,592545,524403,,
Andhra Pradesh,Tirupati,752,Vakadu,5192,Namkadu Bit - II,నమ్కాడు బిట్ - ఐఐ,transliterated,592552,524403,,
Andhra Pradesh,Chittoor,503,Irala,5411,Nampalle,నాంపల్లె,authoritative,596480,517130,,
Andhra Pradesh,Kurnool,511,Chippagiri,5291,Nancharla,నంచర్ల,transliterated,594426,518385,,
Andhra Pradesh,Parvathipuram Manyam,743,Makkuva,4813,Nanda,నంద,authoritative,582190,535547,,
Andhra Pradesh,Parvathipuram Manyam,743,Pachipenta,4818,Nanda,నంద,authoritative,582487,535591,,
Andhra Pradesh,Alluri Sitharama Raju,745,Araku Valley,4844,Nanda,నంద,authoritative,583977,531149,,
Andhra Pradesh,Vizianagaram,521,Rajam,4796,Nandabalaga,నండబలగ,authoritative,581326,532148,,
Andhra Pradesh,Vizianagaram,521,Therlam,4821,Nandabalaga,నండబలగ,authoritative,582555,535568,,
Andhra Pradesh,Parvathipuram Manyam,743,Makkuva,4813,Nandakottula Ghasila,నందకొత్తుల ఘాసిల,transliterated,582194,535547,,
Andhra Pradesh,Ananthapuramu,502,Tadipatri,5313,Nandalapadu (R),నందాలపాడు (ర్),transliterated,594816,515411,,
Andhra Pradesh,Y.S.R. Kadapa,504,Nandalur,5243,Nandalur,నందలూర్,transliterated,593579,516150,,
Andhra Pradesh,Ntr,749,Veerullapadu,4994,Nandaluru,నందలూరు,authoritative,588916,521185,,
Andhra Pradesh,Vizianagaram,521,Gantyada,4830,Nandam,నండం,authoritative,582944,535215,,
Andhra Pradesh,Dr. B.R. Ambedkar Konaseema,747,Ambajipeta,4935,Nandampudi,నందంపూడి,authoritative,587809,533214,,
Andhra Pradesh,West Godavari,523,Tadepalligudem,4961,Nandamuru,నందమూరు,authoritative,588333,534146,,
Andhra Pradesh,Krishna,510,Unguturu,5013,Nandamuru,నందమూరు,authoritative,589273,521311,,
Andhra Pradesh,Krishna,510,Pedana,5030,Nandamuru,నందమూరు,authoritative,589643,521369,,
Andhra Pradesh,Alluri Sitharama Raju,745,Ananthagiri,4845,Nandanapuram,నందనపురం,transliterated,584226,531151,,
Andhra Pradesh,Markapuram,790,Hanumanthuni Padu,5130,Nandanavanam,నందనవనం,authoritative,591134,523228,,
Andhra Pradesh,Prakasam,517,Zarugumalli,5142,Nandanavanam,నందనవనం,authoritative,591392,523101,,
Andhra Pradesh,Chittoor,503,Gangadhara Nellore,5420,Nandanoor,నందనూరు,authoritative,596664,517125,,
Andhra Pradesh,Parvathipuram Manyam,743,Komarada,4807,Nandapuram,నందపురం,authoritative,581814,535521,,
Andhra Pradesh,Srikakulam,519,Meliaputti,4774,Nandava,నందవ,transliterated,580194,532220,,
Andhra Pradesh,Sri Potti Sriramulu Nellore,515,Marripadu,5163,Nandavaram,నందవరం,authoritative,591805,524307,,
Andhra Pradesh,Kurnool,511,Nandavaram,5255,Nandavaram,నందవరం,authoritative,593849,518343,,
Andhra Pradesh,Nandyal,755,Banaganapalli,5288,Nandavaram,నందవరం,authoritative,594367,518124,,
Andhra Pradesh,Nandyal,755,Nandikotkur,5260,Nandi Kotkur,నంది కోట్కూర్,transliterated,593932,518401,,
Andhra Pradesh,Markapuram,790,Podili,5120,Nandi Palem,నందిపాలెం,authoritative,590974,523245,,
Andhra Pradesh,Srikakulam,519,Nandigam,4782,Nandigam,నందిగం,authoritative,580658,532204,,
Andhra Pradesh,Srikakulam,519,Etcherla,4806,Nandigam,నందిగం,authoritative,581711,532410,,
Andhra Pradesh,Vizianagaram,521,Therlam,4821,Nandigam,నందిగం,authoritative,582558,535124,,
Andhra Pradesh,Vizianagaram,521,Bhogapuram,4840,Nandigam,నందిగం,authoritative,583233,535216,,
Andhra Pradesh,Polavaram,791,Yetapaka,6063,Nandigama,నందిగామ,authoritative,579081,533351,,
Andhra Pradesh,Ntr,749,Nandigama,4993,Nandigama,నందిగామ,authoritative,588883,521185,,
Andhra Pradesh,Ntr,749,Gaddamanugu Konduru,5006,Nandigama,నందిగామ,authoritative,589137,521230,,
Andhra Pradesh,Krishna,510,Pedana,5030,Nandigama,నందిగామ,authoritative,589637,521366,,
Andhra Pradesh,Palnadu,751,Sattenapalli,5058,Nandigama,నందిగామ,authoritative,590034,522402,,
Andhra Pradesh,Vizianagaram,521,Nellimarla,4837,Nandigama Altipalem,నందిగామ ఆల్టిపాలెం,transliterated,583152,535218,,
Andhra Pradesh,Eluru,748,Mandavalli,5015,Nandigamalanka,నందిగమలంక,transliterated,589311,521326,,
Andhra Pradesh,East Godavari,505,Chagallu,4959,Nandigampadu,నందిగంపదు,transliterated,588287,534342,,
Andhra Pradesh,Alluri Sitharama Raju,745,Dumbriguda,4843,Nandiguda,నందిగుడ,authoritative,583918,531151,,
Andhra Pradesh,Alluri Sitharama Raju,745,Araku Valley,4844,Nandiguda,నందిగుడ,authoritative,584053,531149,,
Andhra Pradesh,East Godavari,505,Gopalapuram,4951,Nandigudem,నందిగూడెం,authoritative,588137,534316,,
Andhra Pradesh,Alluri Sitharama Raju,745,Ananthagiri,4845,Nandigummi,నందిగుమ్మి,authoritative,584203,531151,,
Andhra Pradesh,Alluri Sitharama Raju,745,Ananthagiri,4845,Nandiguni,నందిగుని,transliterated,584404,531151,,
Andhra Pradesh,Eluru,748,Pedapadu,4965,Nandikeswarapuram,నందికేశ్వరపురం,authoritative,588408,534437,,
Andhra Pradesh,Srikakulam,519,Sarubujjili,4793,Nandikonda,నందికొండ,transliterated,581168,532458,,
Andhra Pradesh,Alluri Sitharama Raju,745,Ananthagiri,4845,Nandikota,నందికోట,authoritative,584172,535145,,
Andhra Pradesh,Nandyal,755,Kothapalle,5263,Nandikunta,నందికుంట,transliterated,593967,518422,,
Andhra Pradesh,Tirupati,752,Pellakur,5195,Nandimala,నందిమల,authoritative,592675,524126,,
Andhra Pradesh,Y.S.R. Kadapa,504,Pendlimarry,5232,Nandimandalam,నందిమండలం,authoritative,593426,516218,,
Andhra Pradesh,Tirupati,752,Puttur,5407,Nandimangalam (R),నందిమంగళం (ర్),transliterated,596409,517583,,
Andhra Pradesh,Alluri Sitharama Raju,745,Munchingi Puttu,4841,Nandimetta,నందిమెత్త,authoritative,583481,531040,,
Andhra Pradesh,Prakasam,517,Maddipadu,5127,Nandipadu,నందిపాడు,authoritative,591063,523211,,
Andhra Pradesh,Sri Potti Sriramulu Nellore,515,Duttalur,5162,Nandipadu,నందిపాడు,authoritative,591784,524230,,
Andhra Pradesh,Nandyal,755,Kolimigundla,5301,Nandipadu,నందిపాడు,authoritative,594587,518123,,
Andhra Pradesh,Nandyal,755,Mahanandi,5285,Nandipalle,నందిపల్లె,authoritative,594324,518583,,
Andhra Pradesh,Srikakulam,519,Ponduru,4803,Nandivada,నందివాడ,authoritative,581587,532168,,
Andhra Pradesh,Krishna,510,Nandivada,5014,Nandivada,నందివాడ,authoritative,589289,521321,,
Andhra Pradesh,Parvathipuram Manyam,743,Palakonda,4784,Nandivada Kurmarajapuram,నందివాడకూర్మరాజపురం,authoritative,580756,532462,,
Andhra Pradesh,Alluri Sitharama Raju,745,Dumbriguda,4843,Nandivalasa,నందివలస,transliterated,929961,531151,,
Andhra Pradesh,Kakinada,746,Tuni,4890,Nandivampu,నందివంపు,authoritative,586968,533401,,
Andhra Pradesh,Nandyal,755,Banaganapalli,5288,Nandivargam,నందివర్గం,authoritative,594364,518176,,
Andhra Pradesh,Sri Potti Sriramulu Nellore,515,Podalakur,5176,Nandivaya,నందివోయ,authoritative,592058,524345,,
Andhra Pradesh,Guntur,506,Tenali,5078,Nandivelugu,నందివెలుగు,authoritative,590289,522306,,
Andhra Pradesh,Alluri Sitharama Raju,745,Munchingi Puttu,4841,Nandula Konda,నందుల కొంద,transliterated,583267,531040,,
Andhra Pradesh,Alluri Sitharama Raju,745,Ananthagiri,4845,Nandulavalasa,నందులవలస,transliterated,584278,535145,,
Andhra Pradesh,Guntur,506,Ponnur,5084,Nandur,నండూరు,authoritative,590372,522315,,
Andhra Pradesh,Nandyal,755,Nandyal Urban,7425,Nandyala,నంద్యాల,transliterated,930562,518102,,
Andhra Pradesh,Y.S.R. Kadapa,504,Simhadripuram,5217,Nandyalampalle,నంద్యాలంపల్లె,authoritative,593182,516464,,
Andhra Pradesh,Y.S.R. Kadapa,504,S.Mydukur,5204,Nandyalampeta,నంద్యాలంపేట,authoritative,592938,516172,,
Andhra Pradesh,Chittoor,503,Gudipala,5431,Nangamangalam,నంగమంగళం,authoritative,597093,517132,,
Andhra Pradesh,Y.S.R. Kadapa,504,Proddutur,5214,Nanganurpalle,నంగనూరుపల్లె,authoritative,593130,516362,,
Andhra Pradesh,Dr. B.R. Ambedkar Konaseema,747,Uppalaguptam,4942,Nangavaram,నంగవరం,authoritative,587893,533222,,
Andhra Pradesh,Krishna,510,Nagayalanka,5038,Nangegadda,నంగేగడ్డ,authoritative,589779,521120,,
Andhra Pradesh,Chittoor,503,Santhipuram,5425,Nanjampeta,నంజంపేట,authoritative,596861,517423,,
Andhra Pradesh,Chittoor,503,Penumur,5409,Nanjarapalle,నంజరపల్లె,authoritative,596454,517126,,
Andhra Pradesh,Kurnool,511,Orvakal,5268,Nannur,నన్నూరు,authoritative,594019,518002,,
Andhra Pradesh,Prakasam,517,Addanki,5112,Nannurupadu,నన్నూరుపాడు,authoritative,590775,523264,,
Andhra Pradesh,Alluri Sitharama Raju,745,Peda Bayalu,4842,Nanubaru,ననుబారు,transliterated,583673,531040,,
Andhra Pradesh,Chittoor,503,Gudipala,5431,Naragallu,నరగల్లు,authoritative,597067,517132,,
Andhra Pradesh,Palnadu,751,Vinukonda,5062,Naragayapalem,నరగాయపాలెం,authoritative,590080,522647,,
Andhra Pradesh,Annamayya,753,Lakkireddipalli,5240,Naraharibhatla Palle,నరహరిభత్ల పల్లె,transliterated,593551,516267,,
Andhra Pradesh,Guntur,506,Chebrolu,5079,Narakodur,నరకోడూర్,transliterated,590300,522212,,
Andhra Pradesh,Polavaram,791,Chinturu,4732,Narakonda,నరకొండ,authoritative,579146,533352,,
Andhra Pradesh,Alluri Sitharama Raju,745,Gudem Kotha Veedhi,4850,Naramamidi Gondi,నరమామిడి గొండి,authoritative,585393,531133,,
Andhra Pradesh,Parvathipuram Manyam,743,Balijipeta,4815,Narampeta,నారంపేట,authoritative,582299,535546,,
Andhra Pradesh,Sri Sathya Sai,754,Roddam,5349,Naranagepalle,నరనాగెపల్లె,authoritative,595330,515123,,
Andhra Pradesh,Kurnool,511,Adoni-2,7563,Naranapuram,నారనపురం,authoritative,594093,518302,,
Andhra Pradesh,Parvathipuram Manyam,743,Seethampeta,4770,Narandasupeta,నరందాసుపేట,transliterated,580037,532443,,
Andhra Pradesh,Parvathipuram Manyam,743,Balijipeta,4815,Narannaiduvalasa,నారన్నైదువలస,transliterated,582309,532122,,
Andhra Pradesh,Anakapalli,744,Sabbavaram,4861,Narapadu,నారపాడు,authoritative,586048,531002,,
Andhra Pradesh,Vizianagaram,521,Kothavalasa,4834,Narapam,నరపాం,authoritative,583067,535183,,
Andhra Pradesh,Markapuram,790,Pullalacheruvu,5098,Narasa Puram,నరస పురం,transliterated,590561,523328,,
Andhra Pradesh,Prakasam,517,Ongole Urban,7430,Narasa Puram,నరస పురం,transliterated,591343,523272,,
Andhra Pradesh,Sri Sathya Sai,754,Obuladevaracheruvu,5358,Narasambhotlapalle,నరసంభోట్లపల్లె,transliterated,595454,515581,,
Andhra Pradesh,Sri Sathya Sai,754,Kanaganipalli,5335,Narasampalle,నరసంపల్లె,authoritative,595147,515641,,
Andhra Pradesh,Srikakulam,519,Kanchili,4777,Narasannamukundapuram,నరసన్నముకుందపురం,transliterated,580412,532290,,
Andhra Pradesh,Srikakulam,519,Narasannapeta,4799,Narasannapeta (Ct),నరసన్నపేట (సీటీ),transliterated,581460,532421,,
Andhra Pradesh,Srikakulam,519,Santhabommali,4790,Narasapuram,నరసాపురం,authoritative,581037,532195,,
Andhra Pradesh,Srikakulam,519,Ponduru,4803,Narasapuram,నరసాపురం,authoritative,581583,532168,,
Andhra Pradesh,Vizianagaram,521,Ramabhadrapuram,4819,Narasapuram,నరసాపురం,authoritative,582522,535579,,
Andhra Pradesh,Visakhapatnam,520,Padmanabham,4864,Narasapuram,నరసాపురం,authoritative,586116,531219,,
Andhra Pradesh,Anakapalli,744,Kasimkota,4876,Narasapuram,నరసాపురం,authoritative,586332,531031,,
Andhra Pradesh,Polavaram,791,Rampachodavaram,4895,Narasapuram,నరసాపురం,authoritative,587200,533285,,
Andhra Pradesh,East Godavari,505,Korukonda,4905,Narasapuram,నరసాపురం,authoritative,587382,533289,,
Andhra Pradesh,Ntr,749,Vissannapeta,5000,Narasapuram,నరసాపురం,authoritative,589011,521215,,
Andhra Pradesh,Y.S.R. Kadapa,504,Sri Avadhutha Kasinayana,5206,Narasapuram,నరసాపురం,authoritative,592965,516217,,
Andhra Pradesh,Kurnool,511,Veldurthy,5278,Narasapuram,నరసాపురం,authoritative,594226,518216,,
Andhra Pradesh,Nandyal,755,Rudravaram,5297,Narasapuram,నరసాపురం,authoritative,594528,518594,,
Andhra Pradesh,Ananthapuramu,502,Peddapappur,5314,Narasapuram,నరసాపురం,authoritative,594834,515408,,
Andhra Pradesh,Ananthapuramu,502,Beluguppa,5318,Narasapuram,నరసాపురం,authoritative,594911,515763,,
Andhra Pradesh,Sri Sathya Sai,754,Parigi,5355,Narasapuram,నరసాపురం,authoritative,595408,515261,,
Andhra Pradesh,Anakapalli,744,Rambilli,4883,Narasapuram,నరసాపురం,authoritative,912618,531061,,
Andhra Pradesh,West Godavari,523,Narasapuram,4987,Narasapuram,నరసాపురం,authoritative,931022,534275,,
Andhra Pradesh,Dr. B.R. Ambedkar Konaseema,747,Ramachandrapuram,4924,Narasapurapupeta,నరసాపురపుపేట,authoritative,587635,533256,,
Andhra Pradesh,Palnadu,751,Narasaraopet,5067,Narasaraopeta (R) (Part),నరసరావుపేట (ర్) (పార్ట్),transliterated,590154,522603,,
